gamePk,date,season,homeAbbr,awayAbbr,homeStarterId,awayStarterId,home_starter_era_pre_game,away_starter_era_pre_game,home_starter_fip_pre_game,away_starter_fip_pre_game,home_starter_k_pct_pre_game,away_starter_k_pct_pre_game,home_starter_bb_pct_pre_game,away_starter_bb_pct_pre_game,home_starter_k_minus_bb_pre_game,away_starter_k_minus_bb_pre_game,home_starter_whip_pre_game,away_starter_whip_pre_game,home_starter_hr_per_9_pre_game,away_starter_hr_per_9_pre_game,home_starter_days_rest,away_starter_days_rest,home_starter_hand,away_starter_hand,starter_era_diff,starter_fip_diff,starter_k_minus_bb_diff,starter_whip_diff,starter_hr_per_9_diff,starter_rest_diff,home_starter_missing,away_starter_missing
263997,2010-04-19,2010,ANA,DET,334492.0,425883.0,,,,,,,,,,,,,,,5.0,6.0,R,L,,,,,,-1.0,1,1
263998,2010-04-19,2010,SDP,SFG,453385.0,430912.0,,,,,,,,,,,,,,,5.0,6.0,L,R,,,,,,-1.0,1,1
263999,2010-04-19,2010,ARI,STL,150438.0,207267.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264000,2010-04-19,2010,BOS,TBR,407793.0,435298.0,,,,,,,,,,,,,,,5.0,6.0,R,R,,,,,,-1.0,1,1
264001,2010-04-19,2010,TOR,KCR,453344.0,446454.0,,,,,,,,,,,,,,,5.0,6.0,R,R,,,,,,-1.0,1,1
264002,2010-04-20,2010,SEA,BAL,450306.0,456696.0,,,,,,,,,,,,,,,6.0,5.0,L,R,,,,,,1.0,1,1
264003,2010-04-20,2010,NYM,CHC,460059.0,407296.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264004,2010-04-20,2010,WSN,COL,435179.0,407822.0,,,,,,,,,,,,,,,5.0,5.0,L,L,,,,,,0.0,1,1
264005,2010-04-20,2010,ANA,DET,431148.0,519144.0,,,,,,,,,,,,,,,5.0,6.0,L,R,,,,,,-1.0,1,1
264006,2010-04-20,2010,CIN,LAD,456701.0,451532.0,,,,,,,,,,,,,,,6.0,6.0,R,R,,,,,,0.0,1,1
264007,2010-04-20,2010,PIT,MIL,450203.0,433657.0,,,,,,,,,,,,,,,6.0,6.0,R,R,,,,,,0.0,1,1
264008,2010-04-20,2010,OAK,NYY,461829.0,134320.0,,,,,,,,,,,,,,,6.0,6.0,L,R,,,,,,0.0,1,1
264009,2010-04-20,2010,ATL,PHI,462102.0,452718.0,,,,,,,,,,,,,,,6.0,6.0,R,R,,,,,,0.0,1,1
264010,2010-04-20,2010,SDP,SFG,502009.0,456043.0,,,,,,,,,,,,,,,5.0,6.0,R,L,,,,,,-1.0,1,1
264011,2010-04-20,2010,ARI,STL,429717.0,346798.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264012,2010-04-20,2010,CHW,TBR,433579.0,456034.0,,,,,,,,,,,,,,,6.0,6.0,L,L,,,,,,0.0,1,1
264013,2010-04-20,2010,BOS,TEX,123801.0,407890.0,,,,,,,,,,,,,,,5.0,6.0,R,R,,,,,,-1.0,1,1
264014,2010-04-20,2010,TOR,KCR,445968.0,434678.0,,,,,,,,,,,,,,,5.0,6.0,L,R,,,,,,-1.0,1,1
264015,2010-04-20,2010,HOU,MIA,408206.0,458690.0,,,,,,,,,,,,,,,6.0,6.0,R,R,,,,,,0.0,1,1
264016,2010-04-20,2010,MIN,CLE,458713.0,475416.0,,,,,,,,,,,,,,,6.0,6.0,R,R,,,,,,0.0,1,1
264017,2010-04-21,2010,SEA,BAL,433587.0,119154.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264018,2010-04-21,2010,NYM,CHC,424144.0,400067.0,,,,,,,,,,,,,,,5.0,5.0,L,R,,,,,,0.0,1,1
264019,2010-04-21,2010,WSN,COL,458709.0,434628.0,,,,,,,,,,,,,,,5.0,5.0,L,R,,,,,,0.0,1,1
264020,2010-04-21,2010,ANA,DET,450308.0,425827.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264021,2010-04-21,2010,CIN,LAD,421685.0,493133.0,,,,,,,,,,,,,,,6.0,6.0,R,R,,,,,,0.0,1,1
264022,2010-04-21,2010,PIT,MIL,435043.0,451596.0,,,,,,,,,,,,,,,5.0,5.0,L,R,,,,,,0.0,1,1
264023,2010-04-21,2010,OAK,NYY,282656.0,461833.0,,,,,,,,,,,,,,,6.0,6.0,R,R,,,,,,0.0,1,1
264024,2010-04-21,2010,ATL,PHI,218596.0,136880.0,,,,,,,,,,,,,,,6.0,5.0,R,R,,,,,,1.0,1,1
264025,2010-04-21,2010,SDP,SFG,279782.0,425487.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264026,2010-04-21,2010,ARI,STL,429719.0,112020.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264027,2010-04-21,2010,CHW,TBR,279824.0,451584.0,,,,,,,,,,,,,,,5.0,4.0,L,R,,,,,,1.0,1,1
264028,2010-04-21,2010,BOS,TEX,277417.0,457448.0,,,,,,,,,,,,,,,4.0,6.0,R,L,,,,,,-2.0,1,1
264029,2010-04-21,2010,TOR,KCR,451788.0,425844.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264030,2010-04-21,2010,HOU,MIA,502032.0,435178.0,,,,,,,,,,,,,,,6.0,6.0,R,R,,,,,,0.0,1,1
264031,2010-04-21,2010,MIN,CLE,434538.0,453307.0,,,,,,,,,,,,,,,6.0,6.0,L,L,,,,,,0.0,1,1
264032,2010-04-22,2010,NYM,CHC,276371.0,452733.0,,,,,,,,,,,,,,,5.0,5.0,L,L,,,,,,0.0,1,1
264033,2010-04-22,2010,WSN,COL,115817.0,434622.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264034,2010-04-22,2010,ANA,DET,434578.0,434378.0,,,,,,,,,,,,,,,5.0,5.0,L,R,,,,,,0.0,1,1
264035,2010-04-22,2010,CIN,LAD,502190.0,218894.0,,,,,,,,,,,,,,,6.0,6.0,R,R,,,,,,0.0,1,1
264036,2010-04-22,2010,PIT,MIL,445216.0,150116.0,,,,,,,,,,,,,,,5.0,5.0,R,L,,,,,,0.0,1,1
264037,2010-04-22,2010,OAK,NYY,460284.0,282332.0,,,,,,,,,,,,,,,6.0,6.0,L,L,,,,,,0.0,1,1
264038,2010-04-22,2010,ATL,PHI,117955.0,119469.0,,,,,,,,,,,,,,,6.0,5.0,R,L,,,,,,1.0,1,1
264039,2010-04-22,2010,CHW,TBR,408241.0,448306.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264040,2010-04-22,2010,BOS,TEX,453329.0,450351.0,,,,,,,,,,,,,,,5.0,6.0,R,L,,,,,,-1.0,1,1
264041,2010-04-22,2010,MIN,CLE,435044.0,452676.0,,,,,,,,,,,,,,,6.0,6.0,R,R,,,,,,0.0,1,1
264042,2010-04-22,2010,HOU,MIA,462956.0,434671.0,,,,,,,,,,,,,,,6.0,6.0,R,R,,,,,,0.0,1,1
264043,2010-04-23,2010,NYM,ATL,429720.0,499877.0,,,,,,,,,,,,,,,5.0,6.0,R,R,,,,,,-1.0,1,1
264044,2010-04-23,2010,BOS,BAL,452657.0,425386.0,,,,,,,,,,,,,,,5.0,6.0,L,R,,,,,,-1.0,1,1
264045,2010-04-23,2010,MIL,CHC,122987.0,133225.0,,,,,,,,,,,,,,,8.0,5.0,R,R,,,,,,3.0,1,1
264046,2010-04-23,2010,OAK,CLE,407113.0,150414.0,,,,,,,,,,,,,,,6.0,6.0,R,R,,,,,,0.0,1,1
264047,2010-04-23,2010,TEX,DET,425848.0,453286.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264049,2010-04-23,2010,WSN,LAD,457447.0,446624.0,,,,,,,,,,,,,,,,6.0,R,R,,,,,,,1,1
264050,2010-04-23,2010,KCR,MIN,219194.0,134321.0,,,,,,,,,,,,,,,6.0,5.0,R,R,,,,,,1.0,1,1
264051,2010-04-23,2010,ANA,NYY,429722.0,150359.0,,,,,,,,,,,,,,,5.0,6.0,R,R,,,,,,-1.0,1,1
264052,2010-04-23,2010,ARI,PHI,150249.0,430935.0,,,,,,,,,,,,,,,6.0,5.0,R,L,,,,,,1.0,1,1
264053,2010-04-23,2010,CIN,SDP,276520.0,429781.0,,,,,,,,,,,,,,,5.0,6.0,R,R,,,,,,-1.0,1,1
264054,2010-04-23,2010,CHW,SEA,425856.0,434884.0,,,,,,,,,,,,,,,5.0,6.0,R,L,,,,,,-1.0,1,1
264055,2010-04-23,2010,TBR,TOR,490063.0,446399.0,,,,,,,,,,,,,,,5.0,,R,L,,,,,,,1,1
264056,2010-04-23,2010,HOU,PIT,400061.0,430904.0,,,,,,,,,,,,,,,6.0,5.0,R,L,,,,,,1.0,1,1
264057,2010-04-23,2010,SFG,STL,453311.0,448802.0,,,,,,,,,,,,,,,6.0,6.0,R,L,,,,,,0.0,1,1
264048,2010-04-24,2010,COL,MIA,346871.0,425146.0,,,,,,,,,,,,,,,5.0,6.0,R,L,,,,,,-1.0,1,1
264058,2010-04-24,2010,NYM,ATL,477003.0,457453.0,,,,,,,,,,,,,,,5.0,6.0,L,R,,,,,,-1.0,1,1
264059,2010-04-24,2010,BOS,BAL,407793.0,451085.0,,,,,,,,,,,,,,,5.0,6.0,R,L,,,,,,-1.0,1,1
264060,2010-04-24,2010,MIL,CHC,150277.0,150404.0,,,,,,,,,,,,,,,6.0,,L,L,,,,,,,1,1
264061,2010-04-24,2010,OAK,CLE,474463.0,433584.0,,,,,,,,,,,,,,,6.0,6.0,L,R,,,,,,0.0,1,1
264062,2010-04-24,2010,TEX,DET,444857.0,346801.0,,,,,,,,,,,,,,,7.0,,R,L,,,,,,,1,1
264063,2010-04-24,2010,COL,MIA,460105.0,445060.0,,,,,,,,,,,,,,,6.0,7.0,L,R,,,,,,-1.0,1,1
264064,2010-04-24,2010,WSN,LAD,489334.0,477132.0,,,,,,,,,,,,,,,5.0,6.0,R,L,,,,,,-1.0,1,1
264065,2010-04-24,2010,KCR,MIN,460024.0,448147.0,,,,,,,,,,,,,,,6.0,7.0,R,R,,,,,,-1.0,1,1
264066,2010-04-24,2010,ANA,NYY,334492.0,120485.0,,,,,,,,,,,,,,,5.0,6.0,R,L,,,,,,-1.0,1,1
264067,2010-04-24,2010,ARI,PHI,453178.0,150153.0,,,,,,,,,,,,,,,6.0,,R,R,,,,,,,1,1
264068,2010-04-24,2010,CIN,SDP,456501.0,453281.0,,,,,,,,,,,,,,,7.0,6.0,R,L,,,,,,1.0,1,1
264069,2010-04-24,2010,CHW,SEA,150119.0,450729.0,,,,,,,,,,,,,,,9.0,5.0,R,R,,,,,,4.0,1,1
264070,2010-04-24,2010,SFG,STL,217096.0,425794.0,,,,,,,,,,,,,,,6.0,6.0,L,R,,,,,,0.0,1,1
264071,2010-04-24,2010,TBR,TOR,435298.0,460069.0,,,,,,,,,,,,,,,5.0,6.0,R,L,,,,,,-1.0,1,1
264072,2010-04-24,2010,HOU,PIT,434643.0,499856.0,,,,,,,,,,,,,,,6.0,,L,R,,,,,,,1,1
264073,2010-04-25,2010,NYM,ATL,460059.0,462102.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264074,2010-04-25,2010,BOS,BAL,123801.0,456696.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264075,2010-04-25,2010,MIL,CHC,433657.0,448694.0,,,,,,,,,,,,,,,5.0,6.0,R,R,,,,,,-1.0,1,1
264076,2010-04-25,2010,OAK,CLE,461829.0,475416.0,,,,,,,,,,,,,,,5.0,5.0,L,R,,,,,,0.0,1,1
264077,2010-04-25,2010,TEX,DET,407890.0,519144.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264078,2010-04-25,2010,COL,MIA,407822.0,458690.0,,,,,,,,,,,,,,,5.0,5.0,L,R,,,,,,0.0,1,1
264079,2010-04-25,2010,WSN,LAD,435179.0,451532.0,,,,,,,,,,,,,,,5.0,5.0,L,R,,,,,,0.0,1,1
264080,2010-04-25,2010,KCR,MIN,446454.0,458713.0,,,,,,,,,,,,,,,6.0,5.0,R,R,,,,,,1.0,1,1
264081,2010-04-25,2010,ANA,NYY,431148.0,134320.0,,,,,,,,,,,,,,,5.0,5.0,L,R,,,,,,0.0,1,1
264082,2010-04-25,2010,ARI,PHI,150438.0,452718.0,,,,,,,,,,,,,,,6.0,5.0,R,R,,,,,,1.0,1,1
264083,2010-04-25,2010,CIN,SDP,456701.0,453385.0,,,,,,,,,,,,,,,5.0,6.0,R,L,,,,,,-1.0,1,1
264084,2010-04-25,2010,CHW,SEA,433579.0,450306.0,,,,,,,,,,,,,,,5.0,5.0,L,L,,,,,,0.0,1,1
264085,2010-04-25,2010,TBR,TOR,456034.0,453344.0,,,,,,,,,,,,,,,5.0,6.0,L,R,,,,,,-1.0,1,1
264086,2010-04-25,2010,HOU,PIT,408206.0,450203.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264087,2010-04-25,2010,SFG,STL,430912.0,207267.0,,,,,,,,,,,,,,,6.0,6.0,R,R,,,,,,0.0,1,1
264088,2010-04-26,2010,COL,ARI,434628.0,429717.0,,,,,,,,,,,,,,,5.0,6.0,R,R,,,,,,-1.0,1,1
264089,2010-04-26,2010,ANA,CLE,450308.0,453307.0,,,,,,,,,,,,,,,5.0,5.0,R,L,,,,,,0.0,1,1
264090,2010-04-26,2010,TEX,DET,457448.0,425827.0,,,,,,,,,,,,,,,5.0,5.0,L,R,,,,,,0.0,1,1
264092,2010-04-26,2010,MIL,PIT,451596.0,435043.0,,,,,,,,,,,,,,,5.0,5.0,R,L,,,,,,0.0,1,1
264093,2010-04-26,2010,MIA,SDP,435178.0,502009.0,,,,,,,,,,,,,,,5.0,6.0,R,R,,,,,,-1.0,1,1
264094,2010-04-26,2010,KCR,SEA,434678.0,433587.0,,,,,,,,,,,,,,,6.0,5.0,R,R,,,,,,1.0,1,1
264095,2010-04-26,2010,CHC,WSN,400067.0,458709.0,,,,,,,,,,,,,,,5.0,5.0,R,L,,,,,,0.0,1,1
264096,2010-04-26,2010,TOR,BOS,445968.0,277417.0,,,,,,,,,,,,,,,6.0,5.0,L,R,,,,,,1.0,1,1
264097,2010-04-26,2010,STL,ATL,346798.0,218596.0,,,,,,,,,,,,,,,6.0,5.0,R,R,,,,,,1.0,1,1
264098,2010-04-26,2010,SFG,PHI,456043.0,136880.0,,,,,,,,,,,,,,,6.0,5.0,L,R,,,,,,1.0,1,1
264091,2010-04-27,2010,NYM,LAD,424144.0,446624.0,,,,,,,,,,,,,,,6.0,4.0,L,R,,,,,,2.0,1,1
264099,2010-04-27,2010,COL,ARI,434622.0,429719.0,,,,,,,,,,,,,,,5.0,6.0,R,R,,,,,,-1.0,1,1
264100,2010-04-27,2010,TEX,CHW,450351.0,279824.0,,,,,,,,,,,,,,,5.0,6.0,L,L,,,,,,-1.0,1,1
264101,2010-04-27,2010,ANA,CLE,434578.0,452676.0,,,,,,,,,,,,,,,5.0,5.0,L,R,,,,,,0.0,1,1
264102,2010-04-27,2010,NYM,LAD,276371.0,493133.0,,,,,,,,,,,,,,,5.0,6.0,L,R,,,,,,-1.0,1,1
264103,2010-04-27,2010,DET,MIN,434378.0,434538.0,,,,,,,,,,,,,,,5.0,6.0,R,L,,,,,,-1.0,1,1
264104,2010-04-27,2010,BAL,NYY,119154.0,461833.0,,,,,,,,,,,,,,,6.0,6.0,R,R,,,,,,0.0,1,1
264105,2010-04-27,2010,TBR,OAK,451584.0,282656.0,,,,,,,,,,,,,,,6.0,6.0,R,R,,,,,,0.0,1,1
264106,2010-04-27,2010,MIL,PIT,150116.0,444371.0,,,,,,,,,,,,,,,5.0,,L,R,,,,,,,1,1
264107,2010-04-27,2010,MIA,SDP,434671.0,279782.0,,,,,,,,,,,,,,,5.0,6.0,R,R,,,,,,-1.0,1,1
264108,2010-04-27,2010,KCR,SEA,425844.0,430636.0,,,,,,,,,,,,,,,6.0,9.0,R,R,,,,,,-3.0,1,1
264109,2010-04-27,2010,CHC,WSN,452733.0,115817.0,,,,,,,,,,,,,,,5.0,5.0,L,R,,,,,,0.0,1,1
264110,2010-04-27,2010,TOR,BOS,451788.0,453329.0,,,,,,,,,,,,,,,6.0,5.0,R,R,,,,,,1.0,1,1
264111,2010-04-27,2010,HOU,CIN,502032.0,421685.0,,,,,,,,,,,,,,,6.0,6.0,R,R,,,,,,0.0,1,1
264112,2010-04-27,2010,STL,ATL,112020.0,117955.0,,,,,,,,,,,,,,,6.0,5.0,R,R,,,,,,1.0,1,1
264113,2010-04-27,2010,SFG,PHI,425487.0,119469.0,,,,,,,,,,,,,,,6.0,5.0,R,L,,,,,,1.0,1,1
264114,2010-04-28,2010,COL,ARI,460105.0,150249.0,,,,,,,,,,,,,,,4.0,5.0,L,R,,,,,,-1.0,1,1
264115,2010-04-28,2010,TEX,CHW,425848.0,408241.0,,,,,,,,,,,,,,,5.0,6.0,R,R,,,,,,-1.0,1,1
264116,2010-04-28,2010,ANA,CLE,429722.0,150414.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264117,2010-04-28,2010,NYM,LAD,429720.0,518655.0,,,,,,,,,,,,,,,5.0,,R,R,,,,,,,1,1
264118,2010-04-28,2010,DET,MIN,453286.0,435044.0,,,,,,,,,,,,,,,5.0,6.0,R,R,,,,,,-1.0,1,1
264119,2010-04-28,2010,BAL,NYY,425386.0,282332.0,,,,,,,,,,,,,,,5.0,6.0,R,L,,,,,,-1.0,1,1
264120,2010-04-28,2010,TBR,OAK,448306.0,460284.0,,,,,,,,,,,,,,,6.0,6.0,R,L,,,,,,0.0,1,1
264121,2010-04-28,2010,MIL,PIT,429780.0,430904.0,,,,,,,,,,,,,,,,5.0,L,L,,,,,,,1,1
264122,2010-04-28,2010,MIA,SDP,425146.0,429781.0,,,,,,,,,,,,,,,4.0,5.0,L,R,,,,,,-1.0,1,1
264123,2010-04-28,2010,KCR,SEA,219194.0,434884.0,,,,,,,,,,,,,,,5.0,5.0,R,L,,,,,,0.0,1,1
264124,2010-04-28,2010,CHC,WSN,133225.0,457447.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264125,2010-04-28,2010,SFG,PHI,453311.0,430935.0,,,,,,,,,,,,,,,5.0,5.0,R,L,,,,,,0.0,1,1
264126,2010-04-28,2010,TOR,BOS,446399.0,452657.0,,,,,,,,,,,,,,,5.0,5.0,L,L,,,,,,0.0,1,1
264127,2010-04-28,2010,HOU,CIN,462956.0,502190.0,,,,,,,,,,,,,,,6.0,6.0,R,R,,,,,,0.0,1,1
264128,2010-04-28,2010,STL,ATL,448802.0,499877.0,,,,,,,,,,,,,,,5.0,5.0,L,R,,,,,,0.0,1,1
264129,2010-04-29,2010,CHC,ARI,150404.0,453178.0,,,,,,,,,,,,,,,5.0,5.0,L,R,,,,,,0.0,1,1
264130,2010-04-29,2010,TEX,CHW,444857.0,425856.0,,,,,,,,,,,,,,,5.0,6.0,R,R,,,,,,-1.0,1,1
264131,2010-04-29,2010,TBR,KCR,490063.0,460024.0,,,,,,,,,,,,,,,6.0,5.0,R,R,,,,,,1.0,1,1
264132,2010-04-29,2010,SDP,MIL,453281.0,150277.0,,,,,,,,,,,,,,,5.0,5.0,L,L,,,,,,0.0,1,1
264133,2010-04-29,2010,DET,MIN,425883.0,134321.0,,,,,,,,,,,,,,,10.0,6.0,L,R,,,,,,4.0,1,1
264134,2010-04-29,2010,BAL,NYY,451085.0,150359.0,,,,,,,,,,,,,,,5.0,6.0,L,R,,,,,,-1.0,1,1
264135,2010-04-29,2010,LAD,PIT,477132.0,434638.0,,,,,,,,,,,,,,,5.0,17.0,L,L,,,,,,-12.0,1,1
264136,2010-04-29,2010,STL,ATL,425794.0,457453.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264137,2010-04-29,2010,TOR,OAK,460069.0,407113.0,,,,,,,,,,,,,,,5.0,6.0,L,R,,,,,,-1.0,1,1
264138,2010-04-29,2010,HOU,CIN,400061.0,276520.0,,,,,,,,,,,,,,,6.0,6.0,R,R,,,,,,0.0,1,1
264139,2010-04-30,2010,DET,ANA,519144.0,334492.0,,,,,,,,,,,,,,,5.0,6.0,R,R,,,,,,-1.0,1,1
264140,2010-04-30,2010,CHC,ARI,448694.0,150438.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264141,2010-04-30,2010,BAL,BOS,456696.0,407793.0,,,,,,,,,,,,,,,5.0,6.0,R,R,,,,,,-1.0,1,1
264142,2010-04-30,2010,NYY,CHW,120485.0,150119.0,,,,,,,,,,,,,,,6.0,6.0,L,R,,,,,,0.0,1,1
264143,2010-04-30,2010,ATL,HOU,462102.0,408206.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264144,2010-04-30,2010,TBR,KCR,435298.0,446454.0,,,,,,,,,,,,,,,6.0,5.0,R,R,,,,,,1.0,1,1
264145,2010-04-30,2010,SDP,MIL,453385.0,433657.0,,,,,,,,,,,,,,,5.0,5.0,L,R,,,,,,0.0,1,1
264146,2010-04-30,2010,CLE,MIN,433584.0,458713.0,,,,,,,,,,,,,,,6.0,5.0,R,R,,,,,,1.0,1,1
264147,2010-04-30,2010,PHI,NYM,452718.0,477003.0,,,,,,,,,,,,,,,5.0,6.0,R,L,,,,,,-1.0,1,1
264148,2010-04-30,2010,LAD,PIT,451532.0,450203.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264149,2010-04-30,2010,SEA,TEX,424324.0,407890.0,,,,,,,,,,,,,,,,5.0,L,R,,,,,,,1,1
264150,2010-04-30,2010,MIA,WSN,445060.0,435179.0,,,,,,,,,,,,,,,6.0,5.0,R,L,,,,,,1.0,1,1
264151,2010-04-30,2010,TOR,OAK,453344.0,502239.0,,,,,,,,,,,,,,,5.0,,R,R,,,,,,,1,1
264152,2010-04-30,2010,STL,CIN,207267.0,456501.0,,,,,,,,,,,,,,,5.0,6.0,R,R,,,,,,-1.0,1,1
264153,2010-04-30,2010,SFG,COL,217096.0,346871.0,,,,,,,,,,,,,,,6.0,6.0,L,R,,,,,,0.0,1,1
264154,2010-05-01,2010,DET,ANA,425827.0,431148.0,,,,,,,,,,,,,,,5.0,6.0,R,L,,,,,,-1.0,1,1
264155,2010-05-01,2010,CHC,ARI,400067.0,429717.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264156,2010-05-01,2010,BAL,BOS,448269.0,493137.0,,,,,,,,,,,,,,,12.0,,R,R,,,,,,,1,1
264157,2010-05-01,2010,NYY,CHW,134320.0,433579.0,,,,,,,,,,,,,,,6.0,6.0,R,L,,,,,,0.0,1,1
264158,2010-05-01,2010,SFG,COL,430912.0,469134.0,,,,,,,,,,,,,,,6.0,,R,R,,,,,,,1,1
264159,2010-05-01,2010,ATL,HOU,218596.0,434643.0,,,,,,,,,,,,,,,5.0,7.0,R,L,,,,,,-2.0,1,1
264160,2010-05-01,2010,TBR,KCR,456034.0,434678.0,,,,,,,,,,,,,,,6.0,5.0,L,R,,,,,,1.0,1,1
264161,2010-05-01,2010,SDP,MIL,502009.0,451596.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264162,2010-05-01,2010,CLE,MIN,475416.0,453249.0,,,,,,,,,,,,,,,6.0,,R,R,,,,,,,1,1
264163,2010-05-01,2010,PHI,NYM,136880.0,460059.0,,,,,,,,,,,,,,,5.0,6.0,R,R,,,,,,-1.0,1,1
264164,2010-05-01,2010,LAD,PIT,467856.0,435043.0,,,,,,,,,,,,,,,,5.0,R,L,,,,,,,1,1
264165,2010-05-01,2010,SEA,TEX,433587.0,457448.0,,,,,,,,,,,,,,,5.0,5.0,R,L,,,,,,0.0,1,1
264166,2010-05-01,2010,MIA,WSN,458690.0,489334.0,,,,,,,,,,,,,,,6.0,7.0,R,R,,,,,,-1.0,1,1
264167,2010-05-01,2010,TOR,OAK,445968.0,461829.0,,,,,,,,,,,,,,,5.0,6.0,L,L,,,,,,-1.0,1,1
264168,2010-05-01,2010,STL,CIN,346798.0,456701.0,,,,,,,,,,,,,,,5.0,6.0,R,R,,,,,,-1.0,1,1
264169,2010-05-02,2010,DET,ANA,434378.0,450308.0,,,,,,,,,,,,,,,5.0,6.0,R,R,,,,,,-1.0,1,1
264170,2010-05-02,2010,CHC,ARI,452733.0,429719.0,,,,,,,,,,,,,,,5.0,5.0,L,R,,,,,,0.0,1,1
264171,2010-05-02,2010,BAL,BOS,119154.0,277417.0,,,,,,,,,,,,,,,5.0,6.0,R,R,,,,,,-1.0,1,1
264172,2010-05-02,2010,NYY,CHW,461833.0,279824.0,,,,,,,,,,,,,,,5.0,5.0,R,L,,,,,,0.0,1,1
264173,2010-05-02,2010,ATL,HOU,117955.0,502032.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264174,2010-05-02,2010,TBR,KCR,451584.0,425844.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264175,2010-05-02,2010,SDP,MIL,279782.0,150116.0,,,,,,,,,,,,,,,5.0,5.0,R,L,,,,,,0.0,1,1
264176,2010-05-02,2010,CLE,MIN,453307.0,434538.0,,,,,,,,,,,,,,,6.0,5.0,L,L,,,,,,1.0,1,1
264177,2010-05-02,2010,PHI,NYM,119469.0,276371.0,,,,,,,,,,,,,,,5.0,5.0,L,L,,,,,,0.0,1,1
264178,2010-05-02,2010,LAD,PIT,493133.0,444371.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264179,2010-05-02,2010,SEA,TEX,450729.0,450351.0,,,,,,,,,,,,,,,8.0,5.0,R,L,,,,,,3.0,1,1
264180,2010-05-02,2010,MIA,WSN,435178.0,458709.0,,,,,,,,,,,,,,,6.0,6.0,R,L,,,,,,0.0,1,1
264181,2010-05-02,2010,TOR,OAK,451788.0,282656.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264182,2010-05-02,2010,STL,CIN,112020.0,421685.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264183,2010-05-02,2010,SFG,COL,456043.0,468504.0,,,,,,,,,,,,,,,6.0,,L,R,,,,,,,1,1
264184,2010-05-03,2010,BOS,ANA,453329.0,434578.0,,,,,,,,,,,,,,,6.0,6.0,R,L,,,,,,0.0,1,1
264185,2010-05-03,2010,NYY,BAL,282332.0,425386.0,,,,,,,,,,,,,,,5.0,5.0,L,R,,,,,,0.0,1,1
264186,2010-05-03,2010,SDP,COL,429781.0,434622.0,,,,,,,,,,,,,,,5.0,6.0,R,R,,,,,,-1.0,1,1
264187,2010-05-03,2010,CHW,KCR,408241.0,219194.0,,,,,,,,,,,,,,,5.0,5.0,R,R,,,,,,0.0,1,1
264188,2010-05-03,2010,CIN,NYM,502190.0,424144.0,,,,,,,,,,,,,,,5.0,6.0,R,L,,,,,,-1.0,1,1
264189,2010-05-03,2010,PHI,STL,430599.0,448802.0,,,,,,,,,,,,,,,,5.0,R,L,,,,,,,1,1
264190,2010-05-03,2010,OAK,TEX,460284.0,425848.0,,,,,,,,,,,,,,,5.0,5.0,L,R,,,,,,0.0,1,1
264191,2010-05-03,2010,CLE,TOR,452676.0,446399.0,,,,,,,,,,,,,,,6.0,5.0,R,L,,,,,,1.0,1,1
264192,2010-05-03,2010,HOU,ARI,462956.0,491624.0,,,,,,,,,,,,,,,5.0,,R,R,,,,,,,1,1
